target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	EggNog	COG	GO.Terms	Secreted	Membrane	Protease	CAZyme	antiSMASH	Notes	ProtID	CAZyme_new	COG_new	EggNog_new	GO.Terms_new	InterPro_new	PFAM_new	Protease_new	Secreted_new	KO
XANPAGTX0501_007147-T1	5.40211170441791e-10	4.64322372117345e-09	-1.0366928266378	0.167021164977636	7.01440138058172	0.459232613930719	0.00108465101111176	0.19514976927507	0.0462945651858803	0.19514976927507	lichen	XANPAGTX0501_007147	mRNA	Xp_GTX0501_11	821030	823081	-	NA	hypothetical protein	NA	NA	NA	PF00501;PF13193	IPR000873 AMP-dependent synthetase/ligase domain;IPR020845 AMP-binding, conserved site;IPR025110 AMP-binding enzyme, C-terminal domain;IPR042099 ANL, N-terminal domain	ENOG503NWQ3	I:(I) Lipid transport and metabolism;Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007147_T1_XANPAGTX0501_007147	NA	I:(I) Lipid transport and metabolism, Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NWQ3	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	IPR000873 AMP-dependent synthetase/ligase domain, IPR020845 AMP-binding, conserved site, IPR025110 AMP-binding enzyme, C-terminal domain, IPR042099 ANL, N-terminal domain	PF00501, PF13193	NA	NA	
XANPAGTX0501_009011-T1	1.62828861663765e-07	9.74253506883683e-07	-1.03678655334418	0.197957154739127	6.90213317112623	0.535870894417485	0.00123028629042566	0.274430236569289	0.0491232342931039	0.274430236569289	lichen	XANPAGTX0501_009011	mRNA	Xp_GTX0501_18	305557	305908	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-25,cutsite=VQG-RP,prob=0.5166)	NA	NA	NA	NA	NA	XANPAGTX0501_009011_T1_XANPAGTX0501_009011	NA	NA	NA	NA	NA	NA	NA	SignalP(1-25,cutsite=VQG-RP,prob=0.5166), SignalP(1-25,cutsite=VQG-RP,prob=0.9186)	
XANPAGTX0501_009579-T1	5.85188506417367e-07	3.20281831629614e-06	-1.03682743834481	0.207529758607241	4.6110003392267	0.56222182835702	0.013745092126024	0.289220236989366	0.278417396709003	0.289220236989366	lichen	XANPAGTX0501_009579	mRNA	Xp_GTX0501_22	256653	259278	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009579_T1_XANPAGTX0501_009579	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000751-T1	1.03409200682163e-06	5.38882765638395e-06	-1.03755050257909	0.212393561930496	5.24232622675652	0.576452930770451	0.00653560522187641	0.31079712341615	0.165408554011334	0.31079712341615	lichen	XANPAGTX0501_000751	mRNA	Xp_GTX0501_1	2114598	2116979	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000751_T1_XANPAGTX0501_000751	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009202-T1	0.0172004113238299	0.0344039207044544	-1.0377464179851	0.435589473598034	4.27438639326905	1.55759746790417	0.0853149126977167	1.24939511005815	0.361353899802732	1.24939511005815	lichen	XANPAGTX0501_009202	mRNA	Xp_GTX0501_19	346195	347980	-	NA	hypothetical protein	NA	NA	NA	PF07690	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily	ENOG503P0C6	S:(S) Function unknown	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009202_T1_XANPAGTX0501_009202	NA	S:(S) Function unknown	ENOG503NZPM, ENOG503P0C6	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF07690	NA	NA	
XANPAGTX0501_001061-T1	0.000925734347770612	0.00260062735441251	-1.03784992338396	0.313343875273494	6.03511625539107	0.936618978526627	0.0037097185163203	0.68696663910326	0.0906680400556153	0.68696663910326	lichen	XANPAGTX0501_001061	mRNA	Xp_GTX0501_2	546456	547539	-	NA	hypothetical protein	NA	1.1.1.2	NA	PF00107;PF08240	IPR002328 Alcohol dehydrogenase, zinc-type, conserved site;IPR011032 GroES-like superfamily;IPR013149 Alcohol dehydrogenase-like, C-terminal;IPR013154 Alcohol dehydrogenase-like, N-terminal;IPR020843 Polyketide synthase, enoylreductase domain;IPR036291 NAD(P)-binding domain superfamily	ENOG503NUUT	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA];GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	NA	NA	NA	NA	Cluster_1	SMCOG1040:alcohol dehydrogenase	XANPAGTX0501_001061_T1_XANPAGTX0501_001061	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NUUT	GO_function: GO:0008270 - zinc ion binding [Evidence IEA], GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA], GO_process: GO:0055114 - oxidation-reduction process [Evidence IEA]	IPR002328 Alcohol dehydrogenase, zinc-type, conserved site, IPR011032 GroES-like superfamily, IPR013149 Alcohol dehydrogenase-like, C-terminal, IPR013154 Alcohol dehydrogenase-like, N-terminal, IPR020843 Polyketide synthase, enoylreductase domain, IPR036291 NAD(P)-binding domain superfamily	PF00107, PF08240	NA	NA	
XANPAGTX0501_001249-T3	1.88353944098556e-09	1.51570329653222e-08	-1.03828840339594	0.17283074263272	6.08437794494701	0.473457213644054	0.0451050046770366	0.165018270570942	0.0875394650845962	0.165018270570942	lichen	XANPAGTX0501_001249	mRNA	Xp_GTX0501_2	980575	984977	-	prp10	U2 snRNP component prp10, variant 3	NA	NA	EOG092608T8	PF08920	IPR011989 Armadillo-like helical;IPR015016 Splicing factor 3B subunit 1;IPR016024 Armadillo-type fold	ENOG503NVKB	A:(A) RNA processing and modification	NA	NA	NA	NA	NA	Cluster_2	NA	XANPAGTX0501_001249_T3_XANPAGTX0501_001249	NA	A:(A) RNA processing and modification	ENOG503NVKB	NA	IPR011989 Armadillo-like helical, IPR015016 Splicing factor 3B subunit 1, IPR016024 Armadillo-type fold	PF08920	NA	NA	K12828
XANPAGTX0501_008812-T1	6.66827745684944e-24	2.38106820444736e-22	-1.03853545902714	0.103013722781101	6.33590296122319	0.340366353128776	0.00197246833209284	0.0699969763813108	0.0726762463082246	0.0726762463082246	lichen	XANPAGTX0501_008812	mRNA	Xp_GTX0501_17	278458	279075	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VLA-IP,prob=0.9795)	NA	NA	NA	NA	NA	XANPAGTX0501_008812_T1_XANPAGTX0501_008812	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VLA-IP,prob=0.9795)	
XANPAGTX0501_009320-T1	4.49893244336496e-09	3.4076061960636e-08	-1.03964544884995	0.1772711366339	4.93890213375614	0.402213313287086	0.00841136936499152	0.127094668807388	0.212647644436005	0.212647644436005	lichen	XANPAGTX0501_009320	mRNA	Xp_GTX0501_20	251148	254047	-	NA	hypothetical protein	NA	NA	NA	PF06609;PF07690	IPR011701 Major facilitator superfamily;IPR020846 Major facilitator superfamily domain;IPR036259 MFS transporter superfamily	ENOG503NW0J	U:(U) Intracellular trafficking, secretion, and vesicular transport	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA];GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009320_T1_XANPAGTX0501_009320	NA	U:(U) Intracellular trafficking, secretion, and vesicular transport	ENOG503NW0J	GO_function: GO:0022857 - transmembrane transporter activity [Evidence IEA], GO_process: GO:0055085 - transmembrane transport [Evidence IEA]	IPR011701 Major facilitator superfamily, IPR020846 Major facilitator superfamily domain, IPR036259 MFS transporter superfamily	PF06609, PF07690	NA	NA	
XANPAGTX0501_005550-T1	3.44165717254895e-06	1.64456122638365e-05	-1.03989847022826	0.223993830169366	6.92366178157186	0.612016631310916	0.00117701151445288	0.351765751747764	0.0485056015692613	0.351765751747764	lichen	XANPAGTX0501_005550	mRNA	Xp_GTX0501_8	1172419	1174878	+	NA	hypothetical protein	NA	NA	NA	PF00646;PF12937	IPR001810 F-box domain;IPR036047 F-box-like domain superfamily	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005550_T1_XANPAGTX0501_005550	NA	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	IPR001810 F-box domain, IPR036047 F-box-like domain superfamily	PF00646, PF12937	NA	NA	
XANPAGTX0501_000468-T1	4.39842099601953e-17	8.51046573527018e-16	-1.0400670184282	0.123791588671079	6.60054707899443	0.375716008468626	0.00157198836202613	0.10622693973607	0.0597010561360006	0.10622693973607	lichen	XANPAGTX0501_000468	mRNA	Xp_GTX0501_1	1455998	1457984	-	NA	hypothetical protein	NA	NA	NA	PF01794	IPR013130 Ferric reductase transmembrane component-like domain;IPR039261 Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	ENOG503PEKV	P:(P) Inorganic ion transport and metabolism;Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000468_T1_XANPAGTX0501_000468	NA	P:(P) Inorganic ion transport and metabolism, Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503PEKV	NA	IPR013130 Ferric reductase transmembrane component-like domain, IPR039261 Ferredoxin-NADP reductase (FNR), nucleotide-binding domain	PF01794	NA	NA	
XANPAGTX0501_005737-T1	1.59022604066043e-05	6.57708014209834e-05	-1.04041556294272	0.241071053912496	7.17927496397131	0.666159582033325	0.00101349417387436	0.407797251310063	0.0435162686542448	0.407797251310063	lichen	XANPAGTX0501_005737	mRNA	Xp_GTX0501_9	88884	90044	-	NA	hypothetical protein	NA	NA	NA	PF00106;PF08659;PF13561	IPR002347 Short-chain dehydrogenase/reductase SDR;IPR036291 NAD(P)-binding domain superfamily	ENOG503Q6C4	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	NA	NA	NA	NA	NA	Cluster_1	SMCOG1001:short-chain dehydrogenase/reductase SDR	XANPAGTX0501_005737_T1_XANPAGTX0501_005737	NA	Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503P27G, ENOG503Q6C4	NA	IPR002347 Short-chain dehydrogenase/reductase SDR, IPR036291 NAD(P)-binding domain superfamily	PF00106, PF02719, PF08659, PF13561	NA	NA	
XANPAGTX0501_009634-T1	9.27206579584762e-07	4.8776073265224e-06	-1.04110835678355	0.212190044542265	5.83253148136112	0.577724788166081	0.00768799077329739	0.309036887177775	0.10498172844338	0.309036887177775	lichen	XANPAGTX0501_009634	mRNA	Xp_GTX0501_23	141579	145325	-	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009634_T1_XANPAGTX0501_009634	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009557-T1	9.52221724991126e-12	1.04078959212859e-10	-1.04155300686632	0.152865053198355	6.75627402489922	0.431053313268674	0.00141902463578315	0.162960830392648	0.0539654090474971	0.162960830392648	lichen	XANPAGTX0501_009557	mRNA	Xp_GTX0501_22	195745	196741	+	NA	hypothetical protein	NA	NA	NA	PF13391	IPR003615 HNH nuclease	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009557_T1_XANPAGTX0501_009557	NA	NA	NA	NA	IPR003615 HNH nuclease	PF13391	NA	NA	
XANPAGTX0501_005028-T1	2.70306654967014e-10	2.42860469531447e-09	-1.04388410881727	0.165304488175579	5.81935639630548	0.459121728090814	0.00353015343310069	0.188691124409726	0.106001664036748	0.188691124409726	lichen	XANPAGTX0501_005028	mRNA	Xp_GTX0501_7	1385865	1386302	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_005028_T1_XANPAGTX0501_005028	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010133-T1	5.2905558017494e-20	1.35372401332781e-18	-1.04434128616526	0.114036910199632	6.06472865837932	0.342858811224941	0.00270707934981586	0.0686965163447349	0.0887722670338848	0.0887722670338848	lichen	XANPAGTX0501_010133	mRNA	Xp_GTX0501_29	75272	76961	-	NA	hypothetical protein	NA	NA	NA	PF01156	IPR001910 Inosine/uridine-preferring nucleoside hydrolase domain;IPR036452 Ribonucleoside hydrolase-like	ENOG503NWEU	F:(F) Nucleotide transport and metabolism	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010133_T1_XANPAGTX0501_010133	NA	F:(F) Nucleotide transport and metabolism	ENOG503NWEU	NA	IPR001910 Inosine/uridine-preferring nucleoside hydrolase domain, IPR036452 Ribonucleoside hydrolase-like	PF01156	NA	NA	
XANPAGTX0501_007151-T1	4.87885254401392e-11	4.85916210773764e-10	-1.04499879048965	0.158945170681845	7.21140356067636	0.445719597178172	0.000818581979780742	0.176897546494304	0.0430799078861803	0.176897546494304	lichen	XANPAGTX0501_007151	mRNA	Xp_GTX0501_11	833549	836244	+	Ptp2	phosphotyrosine-specific ptp2-like protein	NA	3.1.3.48	NA	PF00581	IPR000242 Tyrosine-specific protein phosphatase, PTPase domain;IPR000387 Tyrosine-specific protein phosphatases domain;IPR001763 Rhodanese-like domain;IPR003595 Protein-tyrosine phosphatase, catalytic;IPR016130 Protein-tyrosine phosphatase, active site;IPR029021 Protein-tyrosine phosphatase-like;IPR036873 Rhodanese-like domain superfamily	ENOG503NW1A	T:(T) Signal transduction mechanisms	GO_function: GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA];GO_function: GO:0016791 - phosphatase activity [Evidence IEA];GO_process: GO:0006470 - protein dephosphorylation [Evidence IEA];GO_process: GO:0016311 - dephosphorylation [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007151_T1_XANPAGTX0501_007151	NA	T:(T) Signal transduction mechanisms	ENOG503NW1A	GO_function: GO:0004725 - protein tyrosine phosphatase activity [Evidence IEA], GO_function: GO:0016791 - phosphatase activity [Evidence IEA], GO_process: GO:0006470 - protein dephosphorylation [Evidence IEA], GO_process: GO:0016311 - dephosphorylation [Evidence IEA]	IPR000242 Tyrosine-specific protein phosphatase, PTPase domain, IPR000387 Tyrosine-specific protein phosphatases domain, IPR001763 Rhodanese-like domain, IPR003595 Protein-tyrosine phosphatase, catalytic, IPR016130 Protein-tyrosine phosphatase, active site, IPR029021 Protein-tyrosine phosphatase-like, IPR036873 Rhodanese-like domain superfamily	PF00581	NA	NA	K19806
XANPAGTX0501_003186-T1	0.000244329339160347	0.000783052615115629	-1.04573271350461	0.285085924462376	7.22735221542141	0.826037826258435	0.000952663635358182	0.570767777834288	0.0428781605340735	0.570767777834288	lichen	XANPAGTX0501_003186	mRNA	Xp_GTX0501_5	52861	53668	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=ALA-LP,prob=0.5240)	NA	NA	NA	Cluster_1	NA	XANPAGTX0501_003186_T1_XANPAGTX0501_003186	NA	NA	NA	NA	NA	NA	NA	SignalP(1-18,cutsite=ALA-LP,prob=0.5240)	
XANPAGTX0501_000434-T1	1.18297602961749e-23	4.07979776673981e-22	-1.04578409277654	0.104317076638564	6.30563455904442	0.313471614567749	0.00215206915888589	0.0379902294532509	0.0743975413789377	0.0743975413789377	lichen	XANPAGTX0501_000434	mRNA	Xp_GTX0501_1	1373499	1375398	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=AAA-EN,prob=0.5213)	NA	NA	NA	NA	NA	XANPAGTX0501_000434_T1_XANPAGTX0501_000434	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=AAA-EN,prob=0.5213)	
XANPAGTX0501_007463-T2	2.35219387488555e-11	2.44808931402099e-10	-1.04632460385183	0.156581485370019	6.57424832220013	0.441357200379156	0.00887683241971022	0.163592938558877	0.0607793081744629	0.163592938558877	lichen	XANPAGTX0501_007463	mRNA	Xp_GTX0501_12	493015	494874	+	NA	hypothetical protein	NA	NA	NA	PF02453	IPR003388 Reticulon	ENOG503NWDZ	U:(U) Intracellular trafficking, secretion, and vesicular transport	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_007463_T2_XANPAGTX0501_007463	NA	U:(U) Intracellular trafficking, secretion, and vesicular transport	ENOG503NWDZ	NA	IPR003388 Reticulon	PF02453	NA	NA	
XANPAGTX0501_001568-T1	2.47269895988571e-28	1.18359146334185e-26	-1.04650216991673	0.0947988745772579	6.62606227193808	0.33184052740481	0.00451000472471745	0.0542901009688445	0.0587076721962272	0.0587076721962272	lichen	XANPAGTX0501_001568	mRNA	Xp_GTX0501_2	1905293	1907428	-	NA	hypothetical protein	NA	NA	NA	PF00155	IPR004839 Aminotransferase, class I/classII;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015422 Pyridoxal phosphate-dependent transferase, small domain;IPR015424 Pyridoxal phosphate-dependent transferase	ENOG503NV0V	E:(E) Amino acid transport and metabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA];GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001568_T1_XANPAGTX0501_001568	NA	E:(E) Amino acid transport and metabolism	ENOG503NV0V	GO_function: GO:0003824 - catalytic activity [Evidence IEA], GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA], GO_process: GO:0009058 - biosynthetic process [Evidence IEA]	IPR004839 Aminotransferase, class I/classII, IPR015421 Pyridoxal phosphate-dependent transferase, major domain, IPR015422 Pyridoxal phosphate-dependent transferase, small domain, IPR015424 Pyridoxal phosphate-dependent transferase	PF00155	NA	NA	K01762
XANPAGTX0501_008541-T1	0.00380900260018049	0.00913387473008084	-1.04656309028103	0.361686890140076	3.41392010063587	1.16253979383382	0.0382624791139272	0.881970311432167	0.624653053861965	0.881970311432167	lichen	XANPAGTX0501_008541	mRNA	Xp_GTX0501_16	125960	126993	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_008541_T1_XANPAGTX0501_008541	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000417-T1	1.1352931580048e-08	8.13907715922744e-08	-1.04671887228122	0.183339979370445	6.08815344240728	0.503263526709519	0.002719683813488	0.233734240298694	0.0873048409131182	0.233734240298694	lichen	XANPAGTX0501_000417	mRNA	Xp_GTX0501_1	1330028	1330444	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000417_T1_XANPAGTX0501_000417	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_000443-T2	0.000228031230802362	0.00073484817703431	-1.04815058388491	0.28437928207447	6.53880014407768	0.824580109478795	0.0648466123449593	0.504043095204383	0.0623164313267318	0.504043095204383	lichen	XANPAGTX0501_000443	mRNA	Xp_GTX0501_1	1389336	1397328	-	NA	hypothetical protein	NA	NA	NA	NA	IPR001680 WD40 repeat;IPR011044 Quinoprotein amine dehydrogenase, beta chain-like;IPR015943 WD40/YVTN repeat-like-containing domain superfamily;IPR027417 P-loop containing nucleoside triphosphate hydrolase;IPR029058 Alpha/Beta hydrolase fold	NA	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000443_T2_XANPAGTX0501_000443	NA	E:(E) Amino acid transport and metabolism, S:(S) Function unknown	ENOG503NWY3	GO_function: GO:0005515 - protein binding [Evidence IEA], GO_function: GO:0016788 - hydrolase activity, acting on ester bonds [Evidence IEA]	IPR001680 WD40 repeat, IPR007111 NACHT nucleoside triphosphatase, IPR007751 Domain of unknown function DUF676, lipase-like, IPR011044 Quinoprotein amine dehydrogenase, beta chain-like, IPR011047 Quinoprotein alcohol dehydrogenase-like superfamily, IPR012908 GPI inositol-deacylase PGAP1-like, IPR015943 WD40/YVTN repeat-like-containing domain superfamily, IPR027417 P-loop containing nucleoside triphosphate hydrolase, IPR029058 Alpha/Beta hydrolase fold, IPR036322 WD40-repeat-containing domain superfamily	PF05057, PF05729, PF07819	NA	NA	
XANPAGTX0501_001026-T2	0.0199594057028089	0.0392160651680277	-1.04820242325451	0.450430952934788	2.71115734081305	1.65227576371953	0.250795082608554	1.1764173603499	0.873325123030371	1.1764173603499	lichen	XANPAGTX0501_001026	mRNA	Xp_GTX0501_2	449624	450903	-	NA	hypothetical protein	NA	NA	NA	PF00857	IPR000868 Isochorismatase-like;IPR036380 Isochorismatase-like superfamily	ENOG503NYM5	G:(G) Carbohydrate transport and metabolism	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	NA	NA	NA	NA	NA	NA	XANPAGTX0501_001026_T2_XANPAGTX0501_001026	NA	G:(G) Carbohydrate transport and metabolism, Q:(Q) Secondary metabolites biosynthesis, transport and catabolism	ENOG503NYM5	GO_function: GO:0003824 - catalytic activity [Evidence IEA]	IPR000868 Isochorismatase-like, IPR036380 Isochorismatase-like superfamily	PF00857	NA	NA	
XANPAGTX0501_000413-T1	0.00501012635424842	0.0116201865421739	-1.04857045867553	0.373637826334929	2.93220406488839	1.2232063819783	0.0715539335159948	0.910496616647154	0.793501458982238	0.910496616647154	lichen	XANPAGTX0501_000413	mRNA	Xp_GTX0501_1	1322108	1322697	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_000413_T1_XANPAGTX0501_000413	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_009332-T1	0.00281664825498623	0.00704320623094395	-1.04880441785533	0.351114726828628	2.9360846146823	1.11260208041758	0.0638713306010478	0.803350617149717	0.792107621403522	0.803350617149717	lichen	XANPAGTX0501_009332	mRNA	Xp_GTX0501_20	277964	278833	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_009332_T1_XANPAGTX0501_009332	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_010107-T1	2.2341164177712e-09	1.78616722961477e-08	-1.05024664378026	0.175632400716046	4.96208159005616	0.424879646911695	0.00840688056738465	0.144832709071018	0.208583981397495	0.208583981397495	lichen	XANPAGTX0501_010107	mRNA	Xp_GTX0501_29	823	1222	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_010107_T1_XANPAGTX0501_010107	NA	NA	NA	NA	NA	NA	NA	NA	
XANPAGTX0501_002424-T1	2.24054217861793e-14	3.231327388773e-13	-1.05571081660849	0.138254219306188	5.55641706821437	0.409660518676227	0.004423531012324	0.130035184429627	0.129083413692029	0.130035184429627	lichen	XANPAGTX0501_002424	mRNA	Xp_GTX0501_3	1882054	1882617	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VSS-SP,prob=0.6836)	NA	NA	NA	NA	NA	XANPAGTX0501_002424_T1_XANPAGTX0501_002424	NA	NA	NA	NA	NA	NA	NA	SignalP(1-22,cutsite=VSS-SP,prob=0.6836)	
XANPAGTX0501_004600-T1	1.14568725890685e-10	1.08649504783609e-09	-1.05704568067417	0.163975602214828	5.12412304831612	0.364701602752542	0.00684404870379316	0.0802558298971668	0.182299110497241	0.182299110497241	lichen	XANPAGTX0501_004600	mRNA	Xp_GTX0501_7	299226	299561	+	NA	hypothetical protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XANPAGTX0501_004600_T1_XANPAGTX0501_004600	NA	NA	NA	NA	NA	NA	NA	NA	
