querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
coassembly.bin.377.fa,GTX0468.bin.34.fa,1592935,176536,0.50263494,0.5163632,0.88917565,3169169,3084912,0.5163631896144849,86
coassembly.bin.377.fa,GTX0486_487.bin.103.fa,1713661,186987,0.59502304,0.5554975,0.89088446,2879991,3084912,0.5950230400025556,86
coassembly.bin.377.fa,GTX0486_487.bin.70.fa,2135355,7733,0.8245289,0.69219315,0.9963786,2589788,3084912,0.82452888035623,86
coassembly.bin.377.fa,coassembly.bin.377.fa,3084624,0,0.99990666,0.99990666,1.0,3084912,3084912,0.999906642393689,86
GTX0468.bin.65.fa,GTX0468.bin.65.fa,3487349,0,0.99998766,0.99998766,1.0,3487392,3487392,0.9999876698690597,87
GTX0468.bin.65.fa,coassembly.bin.334.fa,3460273,1735,0.9965297,0.9922237,0.9994986,3472323,3487392,0.9965297007219662,87
coassembly.bin.334.fa,GTX0468.bin.65.fa,3480240,1744,0.9979492,1.00228,0.9994989,3487392,3472323,1.0022800298244143,87
coassembly.bin.334.fa,coassembly.bin.334.fa,3472284,0,0.9999888,0.9999888,1.0,3472323,3472323,0.9999887683259882,87
GTX0466.bin.69.fa,GTX0466.bin.69.fa,3772502,0,0.99980545,0.99980545,1.0,3773236,3773236,0.9998054720139424,88
GTX0466.bin.69.fa,coassembly.bin.176.fa,2752027,10247,0.8283143,0.7293546,0.99627656,3322443,3773236,0.8283142856024919,88
coassembly.bin.176.fa,GTX0466.bin.69.fa,2751980,10191,0.72934216,0.8283001,0.9962968,3773236,3322443,0.828300139385386,88
coassembly.bin.176.fa,coassembly.bin.176.fa,3321731,0,0.9997857,0.9997857,1.0,3322443,3322443,0.9997856998600126,88
GTX0468.bin.50.fa,GTX0468.bin.50.fa,4060442,0,0.9999515,0.9999515,1.0,4060639,4060639,0.9999514854681738,89
GTX0468.bin.50.fa,GTX0486_487.bin.33.fa,1390136,204052,0.38121638,0.34234414,0.8532144,3646580,4060639,0.38121637260117697,89
GTX0468.bin.50.fa,coassembly.bin.338.fa,3976895,7431,0.94674724,0.9793767,0.99813145,4200588,4060639,0.9793766449073655,89
GTX0468.bin.50.fa,coassembly.bin.45.fa,1177509,174249,0.3470282,0.28998122,0.85201895,3393122,4060639,0.34702819409381686,89
GTX0486_487.bin.33.fa,GTX0468.bin.50.fa,1392294,203898,0.3428756,0.38180816,0.85355246,4060639,3646580,0.3818081599745515,89
GTX0486_487.bin.33.fa,GTX0486_487.bin.33.fa,3646062,0,0.99985796,0.99985796,1.0,3646580,3646580,0.999857949092026,89
GTX0486_487.bin.33.fa,coassembly.bin.338.fa,1429427,208055,0.34029213,0.39199114,0.8544487,4200588,3646580,0.3919911259316949,89
GTX0486_487.bin.33.fa,coassembly.bin.45.fa,2957323,14530,0.87156403,0.8109854,0.9950868,3393122,3646580,0.8715640050667203,89
coassembly.bin.338.fa,GTX0468.bin.50.fa,3976707,7450,0.97933036,0.9467025,0.99812657,4060639,4200588,0.9793303467754706,89
coassembly.bin.338.fa,GTX0486_487.bin.33.fa,1420996,207159,0.3896791,0.33828503,0.8542156,3646580,4200588,0.38967909657816363,89
coassembly.bin.338.fa,coassembly.bin.338.fa,4200351,0,0.99994355,0.99994355,1.0,4200588,4200588,0.9999435793274656,89
coassembly.bin.338.fa,coassembly.bin.45.fa,1192713,176944,0.35150903,0.28393954,0.85164577,3393122,4200588,0.3515090232535111,89
coassembly.bin.45.fa,GTX0468.bin.50.fa,1173154,173251,0.28890872,0.34574473,0.8523203,4060639,3393122,0.34574471533885315,89
coassembly.bin.45.fa,GTX0486_487.bin.33.fa,2957183,14474,0.81094694,0.8715227,0.9951055,3646580,3393122,0.8715227451297065,89
coassembly.bin.45.fa,coassembly.bin.338.fa,1190835,176287,0.28349245,0.35095555,0.8519635,4200588,3393122,0.35095555066985507,89
coassembly.bin.45.fa,coassembly.bin.45.fa,3392500,0,0.9998167,0.9998167,1.0,3393122,3393122,0.9998166879941246,89
GTX0466.bin.44.fa,GTX0466.bin.44.fa,3941654,0,0.99994594,0.99994594,1.0,3941867,3941867,0.9999459646913506,90
GTX0466.bin.44.fa,coassembly.bin.172.fa,3702033,6733,0.77382433,0.93915725,0.9981813,4784074,3941867,0.9391572572083229,90
coassembly.bin.172.fa,GTX0466.bin.44.fa,3720806,6538,0.9439197,0.7777484,0.99824286,3941867,4784074,0.9439197212894296,90
coassembly.bin.172.fa,coassembly.bin.172.fa,4783733,0,0.9999287,0.9999287,1.0,4784074,4784074,0.9999287218383328,90
coassembly.bin.80.fa,coassembly.bin.80.fa,5991512,0,0.99980474,0.99980474,1.0,5992682,5992682,0.9998047618745664,91
GTX0484.bin.1.fa,GTX0484.bin.1.fa,7910958,0,0.9998783,0.9998783,1.0,7911921,7911921,0.9998782849323192,92
GTX0484.bin.1.fa,GTX0484.bin.28.fa,819256,128272,0.14274718,0.10354704,0.8434287,5739210,7911921,0.14274717252025976,92
GTX0484.bin.1.fa,coassembly.bin.135.fa,7104232,9685,0.7578562,0.89791495,0.9986367,9374116,7911921,0.897914931152624,92
GTX0484.bin.1.fa,coassembly.bin.175.fa,840724,122093,0.15282112,0.10626041,0.8547764,5501360,7911921,0.15282112059563455,92
GTX0484.bin.28.fa,GTX0484.bin.1.fa,821439,128570,0.103822954,0.14312755,0.84348196,7911921,5739210,0.1431275384591259,92
GTX0484.bin.28.fa,GTX0484.bin.28.fa,5739065,0,0.9999747,0.9999747,1.0,5739210,5739210,0.9999747351987469,92
GTX0484.bin.28.fa,coassembly.bin.135.fa,1058308,122212,0.11289683,0.18439959,0.8845213,9374116,5739210,0.18439959506621992,92
GTX0484.bin.28.fa,coassembly.bin.175.fa,5310947,4798,0.965388,0.92537946,0.9990966,5501360,5739210,0.9653880131458403,92
coassembly.bin.135.fa,GTX0484.bin.1.fa,7103384,9514,0.8978078,0.75776577,0.9986606,7911921,9374116,0.897807751113794,92
coassembly.bin.135.fa,GTX0484.bin.28.fa,1054104,121503,0.1836671,0.112448364,0.8847334,5739210,9374116,0.18366709006988766,92
coassembly.bin.135.fa,coassembly.bin.135.fa,9373023,0,0.9998834,0.9998834,1.0,9374116,9374116,0.9998834023389512,92
coassembly.bin.135.fa,coassembly.bin.175.fa,789851,122667,0.14357378,0.08425872,0.84469604,5501360,9374116,0.14357377084938996,92
coassembly.bin.175.fa,GTX0484.bin.1.fa,841724,122176,0.1063868,0.15300289,0.8548503,7911921,5501360,0.15300289382988932,92
coassembly.bin.175.fa,GTX0484.bin.28.fa,5321560,4824,0.9272287,0.96731716,0.9990935,5739210,5501360,0.9673171724809865,92
coassembly.bin.175.fa,coassembly.bin.135.fa,792607,123095,0.08455272,0.14407474,0.84469604,9374116,5501360,0.1440747378829962,92
coassembly.bin.175.fa,coassembly.bin.175.fa,5501212,0,0.9999731,0.9999731,1.0,5501360,5501360,0.9999730975613302,92
GTX0481.bin.28.fa,GTX0481.bin.28.fa,3016295,0,0.9997783,0.9997783,1.0,3016964,3016964,0.9997782539002785,93
GTX0481.bin.28.fa,coassembly.bin.141.fa,2089243,18947,0.7730484,0.6924985,0.99093115,2702603,3016964,0.7730484277565,93
coassembly.bin.141.fa,GTX0481.bin.28.fa,2090482,19011,0.6929092,0.7735069,0.99090594,3016964,2702603,0.7735068746686066,93
coassembly.bin.141.fa,coassembly.bin.141.fa,2701975,0,0.99976766,0.99976766,1.0,2702603,2702603,0.9997676314279234,93
GTX0468.bin.7.fa,GTX0468.bin.7.fa,4728628,0,0.9999499,0.9999499,1.0,4728865,4728865,0.9999498822656177,94
GTX0468.bin.7.fa,GTX0486_487.bin.47.fa,2499321,52622,0.8705169,0.5285245,0.9789455,2871077,4728865,0.87051688268897,94
GTX0468.bin.7.fa,coassembly.bin.148.fa,2846777,26786,0.9165117,0.60200006,0.99059075,3106100,4728865,0.9165117027784038,94
GTX0486_487.bin.47.fa,GTX0468.bin.7.fa,2498573,52454,0.5283663,0.87025636,0.9790064,4728865,2871077,0.8702563532778814,94
GTX0486_487.bin.47.fa,GTX0486_487.bin.47.fa,2870956,0,0.99995786,0.99995786,1.0,2871077,2871077,0.9999578555364416,94
GTX0486_487.bin.47.fa,coassembly.bin.148.fa,2106153,20235,0.67806995,0.73357594,0.99039245,3106100,2871077,0.7335759368348532,94
coassembly.bin.148.fa,GTX0468.bin.7.fa,2848027,26810,0.6022644,0.91691417,0.99058646,4728865,3106100,0.9169141366987541,94
coassembly.bin.148.fa,GTX0486_487.bin.47.fa,2106241,20303,0.7336066,0.67809826,0.99036056,2871077,3106100,0.7336065873538049,94
coassembly.bin.148.fa,coassembly.bin.148.fa,3105699,0,0.9998709,0.9998709,1.0,3106100,3106100,0.9998708991983516,94
GTX0468.bin.43.fa,GTX0468.bin.43.fa,4054894,0,0.999928,0.999928,1.0,4055186,4055186,0.9999279934385253,95
GTX0468.bin.43.fa,coassembly.bin.165.fa,3563680,13906,0.927589,0.8787957,0.99609786,3841874,4055186,0.9275889839177444,95
GTX0468.bin.43.fa,coassembly.bin.299.fa,671943,106050,0.15023601,0.16569968,0.8421741,4472583,4055186,0.1656996744415669,95
coassembly.bin.165.fa,GTX0468.bin.43.fa,3564804,14140,0.87907284,0.92788154,0.99603343,4055186,3841874,0.9278815494729916,95
coassembly.bin.165.fa,coassembly.bin.165.fa,3841534,0,0.9999115,0.9999115,1.0,3841874,3841874,0.9999115015224341,95
coassembly.bin.165.fa,coassembly.bin.299.fa,646207,102869,0.14448184,0.16820098,0.8408111,4472583,3841874,0.16820098733066208,95
coassembly.bin.299.fa,GTX0468.bin.43.fa,673506,106211,0.16608511,0.15058547,0.8423013,4055186,4472583,0.16608510682370672,95
coassembly.bin.299.fa,coassembly.bin.165.fa,645556,102475,0.16803154,0.14433628,0.84126085,3841874,4472583,0.16803153877508736,95
coassembly.bin.299.fa,coassembly.bin.299.fa,4471995,0,0.9998685,0.9998685,1.0,4472583,4472583,0.9998685323447324,95
coassembly.bin.129.fa,coassembly.bin.129.fa,8094151,0,0.9998286,0.9998286,1.0,8095539,8095539,0.999828547549459,96
coassembly.bin.129.fa,coassembly.bin.211.fa,1916704,287294,0.23185012,0.23676051,0.8501104,8266996,8095539,0.2367605171193666,96
coassembly.bin.211.fa,coassembly.bin.129.fa,1922085,287818,0.23742521,0.23250102,0.8502574,8095539,8266996,0.23742520417726357,96
coassembly.bin.211.fa,coassembly.bin.211.fa,8266646,0,0.9999577,0.9999577,1.0,8266996,8266996,0.999957662976975,96
GTX0486_487.bin.99.fa,GTX0486_487.bin.99.fa,4110512,0,0.9999506,0.9999506,1.0,4110715,4110715,0.9999506168634897,97
GTX0486_487.bin.99.fa,coassembly.bin.223.fa,3985554,7292,0.8087797,0.9695525,0.9981704,4927861,4110715,0.9695524987745441,97
coassembly.bin.223.fa,GTX0486_487.bin.99.fa,3984835,7254,0.9693776,0.8086338,0.9981796,4110715,4927861,0.9693775900299583,97
coassembly.bin.223.fa,coassembly.bin.223.fa,4927457,0,0.99991804,0.99991804,1.0,4927861,4927861,0.9999180171680979,97
GTX0466.bin.53.fa,GTX0466.bin.53.fa,3816601,0,0.99992585,0.99992585,1.0,3816884,3816884,0.9999258557503975,98
GTX0466.bin.53.fa,coassembly.bin.330.fa,3733366,1987,0.99003226,0.9781188,0.9994678,3770954,3816884,0.9900322305708317,98
coassembly.bin.330.fa,GTX0466.bin.53.fa,3733383,1966,0.97812325,0.9900367,0.9994734,3816884,3770954,0.9900367387138639,98
coassembly.bin.330.fa,coassembly.bin.330.fa,3770641,0,0.999917,0.999917,1.0,3770954,3770954,0.99991699713123,98
GTX0486_487.bin.8.fa,GTX0486_487.bin.8.fa,5857422,0,0.99994284,0.99994284,1.0,5857757,5857757,0.9999428108745378,99
GTX0486_487.bin.8.fa,coassembly.bin.374.fa,5805952,17330,0.9982054,0.99115616,0.9970151,5816390,5857757,0.9982054160742316,99
coassembly.bin.374.fa,GTX0486_487.bin.8.fa,5807879,17622,0.9914851,0.9985367,0.9969658,5857757,5816390,0.9985367212308666,99
coassembly.bin.374.fa,coassembly.bin.374.fa,5816034,0,0.9999388,0.9999388,1.0,5816390,5816390,0.999938793650357,99
GTX0468.bin.49.fa,GTX0468.bin.49.fa,3568622,0,0.99997,0.99997,1.0,3568729,3568729,0.9999700173367044,100
GTX0468.bin.49.fa,GTX0486_487.bin.36.fa,2840289,28818,0.77033997,0.7958825,0.98985386,3687059,3568729,0.7958825116729233,100
GTX0468.bin.49.fa,coassembly.bin.166.fa,2952325,13616,0.9202257,0.82727635,0.99538803,3208262,3568729,0.9202256548872879,100
GTX0468.bin.49.fa,coassembly.bin.271.fa,528898,84732,0.14949472,0.14820346,0.8397952,3537904,3568729,0.14949472908253023,100
GTX0486_487.bin.36.fa,GTX0468.bin.49.fa,2840401,28895,0.7959139,0.77037036,0.98982716,3568729,3687059,0.7959138953952514,100
GTX0486_487.bin.36.fa,GTX0486_487.bin.36.fa,3686653,0,0.9998899,0.9998899,1.0,3687059,3687059,0.9998898851360936,100
GTX0486_487.bin.36.fa,coassembly.bin.166.fa,2806183,21044,0.8746739,0.7610898,0.99250084,3208262,3687059,0.8746738888532171,100
GTX0486_487.bin.36.fa,coassembly.bin.271.fa,484669,77594,0.13699326,0.13145138,0.8399031,3537904,3687059,0.13699325928572398,100
coassembly.bin.166.fa,GTX0468.bin.49.fa,2952235,13617,0.8272511,0.9201976,0.99538755,3568729,3208262,0.9201976023155216,100
coassembly.bin.166.fa,GTX0486_487.bin.36.fa,2807489,21275,0.76144403,0.87508094,0.99242204,3687059,3208262,0.8750809628390699,100
coassembly.bin.166.fa,coassembly.bin.166.fa,3207937,0,0.9998987,0.9998987,1.0,3208262,3208262,0.9998986990463996,100
coassembly.bin.166.fa,coassembly.bin.271.fa,478526,76740,0.13525692,0.14915428,0.8396325,3537904,3208262,0.1491542773002953,100
coassembly.bin.271.fa,GTX0468.bin.49.fa,522154,83537,0.14631371,0.14758852,0.84001464,3568729,3537904,0.14758851568612377,100
coassembly.bin.271.fa,GTX0486_487.bin.36.fa,480138,76696,0.13022248,0.13571256,0.8402626,3687059,3537904,0.13571255749166738,100
coassembly.bin.271.fa,coassembly.bin.166.fa,474665,76056,0.14795083,0.1341656,0.8397691,3208262,3537904,0.1479508219715223,100
coassembly.bin.271.fa,coassembly.bin.271.fa,3537382,0,0.9998525,0.9998525,1.0,3537904,3537904,0.9998524550129116,100
coassembly.bin.66.fa,coassembly.bin.66.fa,3592285,0,0.999816,0.999816,1.0,3592946,3592946,0.9998160284067726,101
GTX0465.bin.17.fa,GTX0465.bin.17.fa,3752581,0,0.99989635,0.99989635,1.0,3752970,3752970,0.99989634875845,102
GTX0465.bin.17.fa,coassembly.bin.86.fa,3436765,5729,0.69473076,0.9157454,0.99833304,4946902,3752970,0.915745396312787,102
coassembly.bin.86.fa,GTX0465.bin.17.fa,3436737,5739,0.9157379,0.6947251,0.9983301,3752970,4946902,0.9157379355550405,102
coassembly.bin.86.fa,coassembly.bin.86.fa,4946164,0,0.9998508,0.9998508,1.0,4946902,4946902,0.9998508157226482,102
GTX0466.bin.81.fa,GTX0466.bin.81.fa,4246125,0,0.99992913,0.99992913,1.0,4246426,4246426,0.9999291168620388,103
GTX0466.bin.81.fa,GTX0468.bin.79.fa,2562164,246145,0.6471533,0.60336953,0.90393084,3959130,4246426,0.6471532887275739,103
GTX0466.bin.81.fa,coassembly.bin.185.fa,2947261,21824,0.89963394,0.6940568,0.99259514,3276067,4246426,0.8996339207958811,103
GTX0466.bin.81.fa,coassembly.bin.264.fa,2030861,202895,0.5287351,0.4782518,0.9000941,3840980,4246426,0.5287351144759931,103
GTX0466.bin.81.fa,coassembly.bin.33.fa,823918,119190,0.3045446,0.19402622,0.85533756,2705410,4246426,0.30454459767650743,103
GTX0468.bin.79.fa,GTX0466.bin.81.fa,2558784,245147,0.6025736,0.64629954,0.90419394,4246426,3959130,0.6462995658137015,103
GTX0468.bin.79.fa,GTX0468.bin.79.fa,3958951,0,0.99995476,0.99995476,1.0,3959130,3959130,0.9999547880468689,103
GTX0468.bin.79.fa,coassembly.bin.185.fa,1991209,198322,0.6078047,0.5029411,0.90040123,3276067,3959130,0.6078047243844524,103
GTX0468.bin.79.fa,coassembly.bin.264.fa,2998097,14185,0.78055525,0.7572616,0.99526864,3840980,3959130,0.780555222885826,103
GTX0468.bin.79.fa,coassembly.bin.33.fa,862134,125530,0.31867036,0.21775845,0.85439616,2705410,3959130,0.3186703678924821,103
coassembly.bin.185.fa,GTX0466.bin.81.fa,2947400,21571,0.6940896,0.8996763,0.9926813,4246426,3276067,0.8996763497205643,103
coassembly.bin.185.fa,GTX0468.bin.79.fa,1990478,198374,0.5027564,0.6075816,0.90033853,3959130,3276067,0.6075815909747878,103
coassembly.bin.185.fa,coassembly.bin.185.fa,3275586,0,0.9998532,0.9998532,1.0,3276067,3276067,0.9998531776059525,103
coassembly.bin.185.fa,coassembly.bin.264.fa,1692519,172870,0.4406477,0.51663136,0.8978623,3840980,3276067,0.5166313753656442,103
coassembly.bin.185.fa,coassembly.bin.33.fa,634716,92211,0.23460992,0.19374329,0.85472083,2705410,3276067,0.23460991125189898,103
coassembly.bin.264.fa,GTX0466.bin.81.fa,2028435,202496,0.47768053,0.52810353,0.90017134,4246426,3840980,0.5281035048347037,103
coassembly.bin.264.fa,GTX0468.bin.79.fa,2998326,14178,0.7573194,0.78061485,0.9952714,3959130,3840980,0.7806148430869205,103
coassembly.bin.264.fa,coassembly.bin.185.fa,1693547,172934,0.5169452,0.44091535,0.8978865,3276067,3840980,0.5169451662618622,103
coassembly.bin.264.fa,coassembly.bin.264.fa,3840443,0,0.99986017,0.99986017,1.0,3840980,3840980,0.9998601919301845,103
coassembly.bin.264.fa,coassembly.bin.33.fa,706094,103521,0.26099333,0.18383174,0.8533892,2705410,3840980,0.2609933429683486,103
coassembly.bin.33.fa,GTX0466.bin.81.fa,823066,119122,0.19382559,0.30422968,0.85527045,4246426,2705410,0.30422967313641924,103
coassembly.bin.33.fa,GTX0468.bin.79.fa,861210,125679,0.21752506,0.31832883,0.85406697,3959130,2705410,0.318328830010978,103
coassembly.bin.33.fa,coassembly.bin.185.fa,642615,93613,0.19615442,0.23752962,0.8543249,3276067,2705410,0.23752961658306873,103
coassembly.bin.33.fa,coassembly.bin.264.fa,705957,103543,0.18379606,0.2609427,0.8533296,3840980,2705410,0.26094270369371003,103
coassembly.bin.33.fa,coassembly.bin.33.fa,2704825,0,0.99978375,0.99978375,1.0,2705410,2705410,0.9997837666009958,103
GTX0468.bin.37.fa,GTX0468.bin.37.fa,5791458,0,0.999947,0.999947,1.0,5791765,5791765,0.9999469937057184,104
GTX0466.bin.86.fa,GTX0466.bin.86.fa,1810245,0,0.99980116,0.99980116,1.0,1810605,1810605,0.9998011714316485,105
GTX0466.bin.86.fa,coassembly.bin.28.fa,1719707,1495,0.6813716,0.9497969,0.99913067,2523890,1810605,0.9497968910944132,105
coassembly.bin.28.fa,GTX0466.bin.86.fa,1720094,1524,0.95001066,0.68152493,0.999114,1810605,2523890,0.950010631805391,105
coassembly.bin.28.fa,coassembly.bin.28.fa,2523534,0,0.999859,0.999859,1.0,2523890,2523890,0.9998589478939256,105
GTX0466.bin.7.fa,GTX0466.bin.7.fa,2748243,0,0.99984246,0.99984246,1.0,2748676,2748676,0.9998424696108236,106
GTX0466.bin.7.fa,GTX0481.bin.10.fa,1209852,164535,0.45253167,0.4401581,0.864004,2673519,2748676,0.45253166332462946,106
GTX0466.bin.7.fa,GTX0493.bin.27.fa,937060,122117,0.41417566,0.34091324,0.8696807,2262470,2748676,0.41417565757778,106
GTX0466.bin.7.fa,coassembly.bin.341.fa,1680740,228526,0.46904755,0.6114726,0.8640325,3583304,2748676,0.6114725780703146,106
GTX0466.bin.7.fa,coassembly.bin.54.fa,1253699,166906,0.28108972,0.45611015,0.86686915,4460138,2748676,0.45611014175552156,106
GTX0481.bin.10.fa,GTX0466.bin.7.fa,1213170,164977,0.4413652,0.45377272,0.86401165,2748676,2673519,0.45377272426341464,106
GTX0481.bin.10.fa,GTX0481.bin.10.fa,2672961,0,0.99979126,0.99979126,1.0,2673519,2673519,0.9997912863159005,106
GTX0481.bin.10.fa,GTX0493.bin.27.fa,780849,104860,0.34513122,0.29206786,0.86571026,2262470,2673519,0.34513120615963966,106
GTX0481.bin.10.fa,coassembly.bin.341.fa,2109948,24237,0.5888275,0.7892026,0.988513,3583304,2673519,0.7892025454092527,106
GTX0481.bin.10.fa,coassembly.bin.54.fa,1052013,141017,0.23587006,0.39349374,0.86595505,4460138,2673519,0.39349374363900164,106
GTX0493.bin.27.fa,GTX0466.bin.7.fa,938504,122361,0.34143856,0.4148139,0.8696212,2748676,2262470,0.4148138980848365,106
GTX0493.bin.27.fa,GTX0481.bin.10.fa,780485,104921,0.29193172,0.34497032,0.8655695,2673519,2262470,0.34497032004844264,106
GTX0493.bin.27.fa,GTX0493.bin.27.fa,2262265,0,0.9999094,0.9999094,1.0,2262470,2262470,0.9999093910637489,106
GTX0493.bin.27.fa,coassembly.bin.341.fa,1120468,148147,0.3126913,0.49524105,0.86778116,3583304,2262470,0.49524104187016843,106
GTX0493.bin.27.fa,coassembly.bin.54.fa,1620526,8731,0.3633354,0.71626407,0.9946122,4460138,2262470,0.7162640830596648,106
coassembly.bin.341.fa,GTX0466.bin.7.fa,1679715,228422,0.61109966,0.4687615,0.86401147,2748676,3583304,0.6110996712599084,106
coassembly.bin.341.fa,GTX0481.bin.10.fa,2108042,24140,0.78848964,0.5882956,0.98854864,2673519,3583304,0.788489627341343,106
coassembly.bin.341.fa,GTX0493.bin.27.fa,1114004,147204,0.492384,0.3108874,0.86786044,2262470,3583304,0.4923839874119878,106
coassembly.bin.341.fa,coassembly.bin.341.fa,3582971,0,0.9999071,0.9999071,1.0,3583304,3583304,0.9999070690067045,106
coassembly.bin.341.fa,coassembly.bin.54.fa,1435022,194137,0.32174385,0.40047455,0.864715,4460138,3583304,0.4004745341171165,106
coassembly.bin.54.fa,GTX0466.bin.7.fa,1247369,166053,0.4538072,0.2796705,0.8668774,2748676,4460138,0.453807214819062,106
coassembly.bin.54.fa,GTX0481.bin.10.fa,1043500,139483,0.39030954,0.23396137,0.8663316,2673519,4460138,0.3903095508204729,106
coassembly.bin.54.fa,GTX0493.bin.27.fa,1619142,8544,0.71565235,0.3630251,0.99472314,2262470,4460138,0.7156523622412673,106
coassembly.bin.54.fa,coassembly.bin.341.fa,1430034,193126,0.3990825,0.3206255,0.86495006,3583304,4460138,0.3990825227220465,106
coassembly.bin.54.fa,coassembly.bin.54.fa,4459310,0,0.99981433,0.99981433,1.0,4460138,4460138,0.9998143555199414,106
GTX0486_487.bin.50.fa,GTX0486_487.bin.50.fa,4398008,0,0.9998634,0.9998634,1.0,4398609,4398609,0.9998633658959003,107
GTX0486_487.bin.50.fa,coassembly.bin.70.fa,3676308,19320,0.8731989,0.8357888,0.9947447,4210161,4398609,0.8731989109205087,107
coassembly.bin.70.fa,GTX0486_487.bin.50.fa,3673503,19294,0.8351511,0.87253267,0.9947478,4398609,4210161,0.8725326656154004,107
coassembly.bin.70.fa,coassembly.bin.70.fa,4209527,0,0.99984944,0.99984944,1.0,4210161,4210161,0.999849411934603,107
GTX0486_487.bin.5.fa,GTX0486_487.bin.5.fa,2487282,0,0.9998223,0.9998223,1.0,2487724,2487724,0.9998223275572371,108
GTX0468.bin.1.fa,GTX0468.bin.1.fa,4520281,0,0.9999836,0.9999836,1.0,4520355,4520355,0.9999836296043121,109
GTX0468.bin.1.fa,coassembly.bin.167.fa,4340271,2048,0.9990047,0.9601615,0.99952817,4344595,4520355,0.9990047403728081,109
coassembly.bin.167.fa,GTX0468.bin.1.fa,4340295,2048,0.9601669,0.99901026,0.99952817,4520355,4344595,0.9990102644780469,109
coassembly.bin.167.fa,coassembly.bin.167.fa,4344500,0,0.9999781,0.9999781,1.0,4344595,4344595,0.9999781337500964,109
GTX0466.bin.9.fa,GTX0466.bin.9.fa,4423065,0,0.9999817,0.9999817,1.0,4423146,4423146,0.9999816872425192,110
GTX0466.bin.9.fa,coassembly.bin.77.fa,4031759,3334,0.9999502,0.91151386,0.99917305,4031960,4423146,0.9999501483149634,110
coassembly.bin.77.fa,GTX0466.bin.9.fa,4031768,3334,0.9115159,0.9999524,0.99917305,4423146,4031960,0.999952380479965,110
coassembly.bin.77.fa,coassembly.bin.77.fa,4031874,0,0.99997866,0.99997866,1.0,4031960,4031960,0.9999786704233177,110
coassembly.bin.238.fa,coassembly.bin.238.fa,2328215,0,0.9998656,0.9998656,1.0,2328528,2328528,0.9998655803151175,111
GTX0468.bin.62.fa,GTX0468.bin.62.fa,7310137,0,0.99997,0.99997,1.0,7310356,7310356,0.9999700424986143,112
GTX0468.bin.62.fa,coassembly.bin.284.fa,7192674,809,0.98163897,0.98390204,0.9998875,7327209,7310356,0.9839020151686183,112
coassembly.bin.284.fa,GTX0468.bin.62.fa,7191265,735,0.9837093,0.9814467,0.9998978,7310356,7327209,0.9837092748971459,112
coassembly.bin.284.fa,coassembly.bin.284.fa,7326978,0,0.99996847,0.99996847,1.0,7327209,7327209,0.9999684736712164,112
GTX0484.bin.12.fa,GTX0484.bin.12.fa,757997,0,0.9999947,0.9999947,1.0,758001,758001,0.9999947229621069,113
GTX0484.bin.12.fa,coassembly.bin.151.fa,751657,67,0.62926024,0.9916306,0.9999109,1194509,758001,0.9916306179015595,113
coassembly.bin.151.fa,GTX0484.bin.12.fa,751711,67,0.99170184,0.6293054,0.9999109,758001,1194509,0.9917018579131162,113
coassembly.bin.151.fa,coassembly.bin.151.fa,1194502,0,0.99999416,0.99999416,1.0,1194509,1194509,0.9999941398516043,113
GTX0465.bin.18.fa,GTX0465.bin.18.fa,981936,0,0.9998605,0.9998605,1.0,982073,982073,0.9998604991685954,114
GTX0465.bin.18.fa,coassembly.bin.114.fa,914016,229,0.891004,0.93070066,0.9997495,1025827,982073,0.9307006709277212,114
coassembly.bin.114.fa,GTX0465.bin.18.fa,914034,229,0.930719,0.8910216,0.9997495,982073,1025827,0.9307189995041102,114
coassembly.bin.114.fa,coassembly.bin.114.fa,1025681,0,0.99985766,0.99985766,1.0,1025827,1025827,0.9998576758069343,114
GTX0466.bin.79.fa,GTX0466.bin.79.fa,546350,0,0.999881,0.999881,1.0,546415,546415,0.9998810427971414,115
